Game ID,Result
4922523,1x
4922524,9.54x
4922525,3.91x
4922526,110.09x
4922527,1.87x
4922528,4.43x
4922529,2.12x
4922530,1.94x
4922531,13.71x
4922532,2.97x
4922533,1.44x
4922534,1.17x
4922535,1.61x
4922536,4.13x
4922537,1.08x
4922538,1.08x
4922539,1.19x
4922540,10.52x
4922541,1.78x
4922542,16.47x
4922543,2.2x
4922544,4.63x
4922545,1.14x
4922546,4.75x
4922547,2.47x
4922548,1.2x
4922549,2.3x
4922550,1.42x
4922551,1.05x
4922552,1.76x
4922553,1.2x
4922554,5.07x
4922555,2.41x
4922556,1.36x
4922557,2.28x
4922558,1.57x
4922559,1.43x
4922560,6.75x
4922561,1.46x
4922562,10.57x
4922563,3.43x
4922564,1.23x
4922565,1.72x
4922566,4.54x
4922567,1x
4922568,1.29x
4922569,1.4x
4922570,8.8x
4922571,2.91x
4922572,4.29x
4922573,2.44x
4922574,1.52x
4922575,6.15x
4922576,1.96x
4922577,1.51x
4922578,1.48x
4922579,15.58x
4922580,1.45x
4922581,11.03x
4922582,2.79x
4922583,1.05x
4922584,2.02x
4922585,75.49x
4922586,1.51x
4922587,3.25x
4922588,1.34x
4922589,3.97x
4922590,1.06x
4922591,1.4x
4922592,2.36x
4922593,3.47x
4922594,16.18x
4922595,10.06x
4922596,1.92x
4922597,3.85x
4922598,1.44x
4922599,1.24x
4922600,1.43x
4922601,8.67x
4922602,10.64x
4922603,1.14x
4922604,5.73x
4922605,2.66x
4922606,1.11x
4922607,2.22x
4922608,81.44x
4922609,1.05x
4922610,1.18x
4922611,1.95x
4922612,6.82x
4922613,1.42x
4922614,1.53x
4922615,2.06x
4922616,7.41x
4922617,1.33x
4922618,1.95x
4922619,12.89x
4922620,2.34x
4922621,3.18x
4922622,1.02x
4922623,1.53x
4922624,15.26x
4922625,5.64x
4922626,2.64x
4922627,1.91x
4922628,5.45x
4922629,1.67x
4922630,6.03x
4922631,1270.7x
4922632,1.33x
4922633,1.34x
4922634,5.7x
4922635,2.58x
4922636,1.97x
4922637,1.35x
4922638,2.1x
4922639,1x
4922640,1.73x
4922641,1.02x
4922642,1.21x
4922643,1.87x
4922644,1.27x
4922645,58.03x
4922646,1.29x
4922647,8.89x
4922648,1.61x
4922649,1.7x
4922650,5.82x
4922651,2.71x
4922652,2.03x
4922653,2.2x
4922654,2.52x
4922655,1.23x
4922656,1.11x
4922657,2.47x
4922658,1.12x
4922659,2.84x
4922660,1.17x
4922661,1.38x
4922662,3.16x
4922663,1.58x
4922664,1.02x
4922665,1.94x
4922666,2.1x
4922667,1.27x
4922668,1.57x
4922669,2.07x
4922670,1.61x
4922671,1.13x
4922672,2.05x
4922673,1.7x
4922674,1.52x
4922675,1.8x
4922676,2.99x
4922677,4.7x
4922678,1.45x
4922679,1.11x
4922680,2.35x
4922681,6.38x
4922682,2.44x
4922683,5.68x
4922684,1.06x
4922685,1.19x
4922686,1.7x
4922687,1.15x
4922688,1.08x
4922689,2.6x
4922690,3.3x
4922691,2.65x
4922692,6.82x
4922693,1.01x
4922694,2.47x
4922695,1.73x
4922696,72.42x
4922697,5.84x
4922698,6.28x
4922699,2.49x
4922700,34.68x
4922701,1.86x
4922702,2.21x
4922703,1.61x
4922704,6.65x
4922705,1.02x
4922706,1.19x
4922707,1.2x
4922708,8.61x
4922709,5.03x
4922710,105.27x
4922711,2.89x
4922712,1.12x
4922713,1.23x
4922714,4.65x
4922715,4.13x
4922716,4.94x
4922717,1.89x
4922718,2.7x
4922719,2.67x
4922720,5.68x
4922721,4.49x
4922722,1.27x
4922723,5.76x
4922724,2.48x
4922725,13.35x
4922726,1.76x
4922727,2.71x
4922728,3.68x
4922729,40.31x
4922730,1.78x
4922731,4.52x
4922732,2.55x
4922733,3.65x
4922734,3.81x
4922735,5.73x
4922736,2.01x
4922737,24x
4922738,2.1x
4922739,1.37x
4922740,2.56x
4922741,7.12x
4922742,1.28x
4922743,3.04x
4922744,2.53x
4922745,3x
4922746,1.74x
4922747,14.47x
4922748,7.2x
4922749,1.28x
4922750,2.31x
4922751,1.71x
4922752,1.01x
4922753,1.04x
4922754,1.19x
4922755,3.39x
4922756,1x
4922757,5.09x
4922758,1.69x
4922759,61.6x
4922760,1.19x
4922761,1.74x
4922762,2.29x
4922763,1.3x
4922764,1.02x
4922765,3.32x
4922766,2.01x
4922767,7.91x
4922768,27.57x
4922769,24.05x
4922770,1x
4922771,3.4x
4922772,7.52x
4922773,2.91x
4922774,1.14x
4922775,3.42x
4922776,1.4x
4922777,1.25x
4922778,1.76x
4922779,1.16x
4922780,1.1x
4922781,3.62x
4922782,1.46x
4922783,1.14x
4922784,3.37x
4922785,1.2x
4922786,1.09x
4922787,2.95x
4922788,3.99x
4922789,4.11x
4922790,2.78x
4922791,8.1x
4922792,1.01x
4922793,4.76x
4922794,4.15x
4922795,3.25x
4922796,32.83x
4922797,2.68x
4922798,2.44x
4922799,5.99x
4922800,1.41x
4922801,3.27x
4922802,1.28x
4922803,2.58x
4922804,1.17x
4922805,5.35x
4922806,3.29x
4922807,1.12x
4922808,2.9x
4922809,13.51x
4922810,1.15x
4922811,3.25x
4922812,4.81x
4922813,2.31x
4922814,14.91x
4922815,2.9x
4922816,1.43x
4922817,2.01x
4922818,1.07x
4922819,1.07x
4922820,1.9x
4922821,1.06x
4922822,1.18x
4922823,1.62x
4922824,1.64x
4922825,1.05x
4922826,3.15x
4922827,1.26x
4922828,1.66x
4922829,2.39x
4922830,5.77x
4922831,2.03x
4922832,1.45x
4922833,8.17x
4922834,1x
4922835,1.17x
4922836,1.55x
4922837,51.73x
4922838,22.38x
4922839,1.11x
4922840,1.66x
4922841,2.08x
4922842,3.04x
4922843,1.54x
4922844,1.67x
4922845,1.09x
4922846,1.69x
4922847,5.53x
4922848,1.11x
4922849,2.35x
4922850,1.3x
4922851,4.35x
4922852,5.14x
4922853,20.58x
4922854,87.02x
4922855,1.85x
4922856,1.3x
4922857,1.32x
4922858,2.1x
4922859,1.31x
4922860,5.7x
4922861,6.35x
4922862,3x
4922863,3.09x
4922864,347.25x
4922865,4.88x
4922866,1.15x
4922867,1.07x
4922868,1.99x
4922869,1.78x
4922870,1.39x
4922871,6.32x
4922872,14.18x
4922873,23.07x
4922874,2.22x
4922875,7.73x
4922876,1.13x
4922877,4.35x
4922878,2.05x
4922879,1.32x
4922880,12.82x
4922881,1.22x
4922882,1.26x
4922883,1.02x
4922884,4.53x
4922885,1.88x
4922886,2.97x
4922887,44.35x
4922888,1.17x
4922889,3.51x
4922890,5.1x
4922891,1.23x
4922892,19.35x
4922893,3.07x
4922894,1.9x
4922895,1.18x
4922896,2x
4922897,1.42x
4922898,1.24x
4922899,1.09x
4922900,8.65x
4922901,1.02x
4922902,3.68x
4922903,5.13x
4922904,2.44x
4922905,2.85x
4922906,1x
4922907,13.51x
4922908,1.09x
4922909,2.67x
4922910,3.6x
4922911,1.71x
4922912,1.33x
4922913,3.59x
4922914,12.2x
4922915,2.31x
4922916,1.11x
4922917,1.52x
4922918,13.79x
4922919,1.27x
4922920,3.59x
4922921,5.46x
4922922,1.18x
4922923,1.45x
4922924,22.87x
4922925,1.3x
4922926,3.33x
4922927,1.16x
4922928,5.21x
4922929,2.15x
4922930,5.67x
4922931,3.94x
4922932,9.35x
4922933,2.16x
4922934,20.09x
4922935,3.19x
4922936,1.68x
4922937,1.53x
4922938,2.74x
4922939,21.06x
4922940,3.45x
4922941,1.04x
4922942,2.01x
4922943,1.03x
4922944,1.27x
4922945,1.42x
4922946,1.25x
4922947,1.26x
4922948,1.12x
4922949,2.6x
4922950,1.08x
4922951,4.2x
4922952,1.41x
4922953,2.13x
4922954,1.02x
4922955,1.03x
4922956,1.16x
4922957,1.99x
4922958,9.8x
4922959,1.14x
4922960,1.66x
4922961,2.31x
4922962,1.45x
4922963,16.15x
4922964,4.07x
4922965,1.23x
4922966,1.21x
4922967,2.78x
4922968,1.29x
4922969,4.83x
4922970,1.84x
4922971,11.56x
4922972,2x
4922973,1.06x
4922974,1.71x
4922975,1.27x
4922976,1.35x
4922977,1.29x
4922978,5.07x
4922979,7.24x
4922980,1.84x
4922981,1.09x
4922982,3.47x
4922983,1.11x
4922984,2.01x
4922985,1.75x
4922986,1.08x
4922987,1.08x
4922988,1.29x
4922989,1.88x
4922990,2.66x
4922991,89.67x
4922992,6.68x
4922993,3.12x
4922994,1.24x
4922995,8.45x
4922996,3.02x
4922997,1.3x
4922998,50.47x
4922999,1.38x
4923000,1.12x
4923001,2.7x
4923002,1.41x
4923003,6.27x
